Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8080,6,02/03/2018 10:19:06,461,2,0,0,0,0,0,0,0,0,0,0,0,0,4338.394794,461,0,461,461,461,461,0,461,461,0,0,0,0,0,0,0,0,0,40,0,4338.394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:08,10957,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41525.96514,638.8610021,1826.166667,4054.001501,10095,17,455,227.5,255.265548,408,47,10566,3522,5694.848813,10095,68,0,0,0,0,72,92,273.7975723,365.0634298,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:08,436,2,0,0,0,0,0,0,0,0,0,0,0,0,4587.155963,436,0,436,436,436,436,0,436,436,0,0,0,0,0,0,0,0,0,40,0,4587.155963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:10,10332,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44037.94038,677.5067751,1722,3802.972995,9475,1,556,278,322.4406922,506,50,9846,3282,5366.467833,9475,1,0,0,0,0,72,92,290.3600465,387.1467286,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:10,485,2,0,0,0,0,0,0,0,0,0,0,0,0,4123.71134,485,0,485,485,485,485,0,485,485,0,0,0,0,0,0,0,0,0,40,0,4123.71134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:12,10744,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42349.21817,651.5264334,1790.666667,3971.573777,9890,20,532,266,304.0559159,481,51,10283,3427.666667,5598.568061,9890,46,0,0,0,0,72,92,279.2256143,372.3008191,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:12,461,2,0,0,0,0,0,0,0,0,0,0,0,0,4338.394794,461,0,461,461,461,461,0,461,461,0,0,0,0,0,0,0,0,0,40,0,4338.394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:14,10399,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43754.20714,673.1416482,1733.166667,3796.699905,9477,21,513,256.5,272.2361108,449,64,9971,3323.666667,5330.362308,9477,124,0,0,0,0,72,92,288.4892778,384.6523704,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:14,441,2,0,0,0,0,0,0,0,0,0,0,0,0,4535.147392,441,0,441,441,441,441,0,441,441,0,0,0,0,0,0,0,0,0,40,0,4535.147392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:16,11207,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40599.62523,624.609619,1867.833333,4085.23617,10197,21,573,286.5,333.0472939,522,51,10706,3568.666667,5743.599249,10197,60,0,0,0,0,72,92,267.6898367,356.9197823,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:16,457,2,0,0,0,0,0,0,0,0,0,0,0,0,4376.367615,457,0,457,457,457,457,0,457,457,0,0,0,0,0,0,0,0,0,40,0,4376.367615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:18,10307,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44144.75599,679.1500922,1717.833333,3836.21696,9541,0,505,252.5,284.9640328,454,51,9875,3291.666667,5414.657361,9541,0,0,0,0,0,72,92,291.0643252,388.085767,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:18,498,2,0,0,0,0,0,0,0,0,0,0,0,0,4016.064257,498,0,498,498,498,498,0,498,498,0,0,0,0,0,0,0,0,0,40,0,4016.064257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:20,10441,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43578.20132,670.4338665,1740.166667,3846.881356,9585,33,532,266,304.0559159,481,51,9994,3331.333333,5418.548914,9585,33,0,0,0,0,72,92,287.3287999,383.1050666,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:20,477,2,0,0,0,0,0,0,0,0,0,0,0,0,4192.872117,477,0,477,477,477,477,0,477,477,0,0,0,0,0,0,0,0,0,40,0,4192.872117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
3389,6,02/03/2018 10:17:20,119436803,112,110,51,5610,51,0,0.455357143,4.819047031,51,51,51,0,47.39745085,1.858723563,540438.0226,487048.5776,1931836,82342,1.19E+08,1076007.234,265273.1327,2024852,86463,1.18E+08,1085547.303,249454.6295,2015593,1014807,1,0,0,0,2240,2200,0.93773441,0.920989153,0,51,25.61434978,25.55711093,653.1659193,0,1,0,0,1,0,0,0,0,25.72972973,0.455357143,51,0,0,0,0,0,0,112,51,110,5610,63507,63507,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02/03/2018 10:19:22,10456,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43515.68477,669.4720735,1742.666667,3864.386868,9623,1,502,251,280.0142853,449,53,10039,3346.333333,5439.692761,9623,1,0,0,0,0,72,92,286.9166029,382.5554705,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:22,536,2,0,0,0,0,0,0,0,0,0,0,0,0,3731.343284,536,0,536,536,536,536,0,536,536,0,0,0,0,0,0,0,0,0,40,0,3731.343284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:24,10318,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44097.69335,678.4260516,1719.666667,3770.968187,9407,21,601,300.5,351.4320702,549,52,9790,3263.333333,5322.506208,9407,48,0,0,0,0,72,92,290.7540221,387.6720295,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:24,456,2,0,0,0,0,0,0,0,0,0,0,0,0,4385.964912,456,0,456,456,456,456,0,456,456,0,0,0,0,0,0,0,0,0,40,0,4385.964912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:26,10824,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42036.21582,646.7110126,1804,3947.721621,9852,20,597,298.5,351.4320702,547,50,10297,3432.333333,5562.177661,9852,53,0,0,0,0,72,92,277.1618625,369.54915,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:26,452,2,0,0,0,0,0,0,0,0,0,0,0,0,4424.778761,452,0,452,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,40,0,4424.778761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:28,10835,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41993.53946,646.0544532,1805.833333,3930.383667,9815,14,670,335,398.8082246,617,53,10239,3413,5547.829035,9815,14,0,0,0,0,72,92,276.8804799,369.1739732,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:28,495,2,0,0,0,0,0,0,0,0,0,0,0,0,4040.40404,495,0,495,495,495,495,0,495,495,0,0,0,0,0,0,0,0,0,40,0,4040.40404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:30,10682,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42595.01966,655.3079948,1780.333333,3913.086642,9759,21,563,281.5,325.9762261,512,51,10191,3397,5512.034742,9759,54,0,0,0,0,72,92,280.8462835,374.4617113,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:30,453,2,0,0,0,0,0,0,0,0,0,0,0,0,4415.011038,453,0,453,453,453,453,0,453,453,0,0,0,0,0,0,0,0,0,40,0,4415.011038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:32,11027,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41262.35604,634.8054775,1837.833333,4050.274826,10096,21,587,293.5,342.9467889,536,51,10512,3504,5711.194621,10096,44,0,0,0,0,72,92,272.0594903,362.7459871,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:32,431,2,0,0,0,0,0,0,0,0,0,0,0,0,4640.37123,431,0,431,431,431,431,0,431,431,0,0,0,0,0,0,0,0,0,40,0,4640.37123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:34,10461,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43494.88577,669.1520887,1743.5,3763.900995,9414,20,649,324.5,388.2016229,599,50,9882,3294,5302.581353,9414,71,0,0,0,0,72,92,286.7794666,382.3726221,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:34,464,2,0,0,0,0,0,0,0,0,0,0,0,0,4310.344828,464,0,464,464,464,464,0,464,464,0,0,0,0,0,0,0,0,0,40,0,4310.344828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:36,11241,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40476.82591,622.7203985,1873.5,4208.619144,10457,0,511,255.5,292.0351006,462,49,10798,3599.333333,5941.360478,10457,0,0,0,0,0,72,92,266.8801708,355.8402277,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:36,684,2,0,0,0,0,0,0,0,0,0,0,0,0,2923.976608,684,0,684,684,684,684,0,684,684,0,0,0,0,0,0,0,0,0,40,0,2923.976608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:38,10673,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42630.93788,655.8605828,1778.833333,3911.633593,9753,0,552,276,318.1980515,501,51,10193,3397.666667,5508.275259,9753,0,0,0,0,0,72,92,281.0831069,374.7774759,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:38,475,2,0,0,0,0,0,0,0,0,0,0,0,0,4210.526316,475,0,475,475,475,475,0,475,475,0,0,0,0,0,0,0,0,0,40,0,4210.526316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:40,11185,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40679.48145,625.8381761,1864.166667,4119.297242,10265,21,535,267.5,306.1772363,484,51,10722,3574,5796.854061,10265,66,0,0,0,0,72,92,268.2163612,357.6218149,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:40,461,2,0,0,0,0,0,0,0,0,0,0,0,0,4338.394794,461,0,461,461,461,461,0,461,461,0,0,0,0,0,0,0,0,0,40,0,4338.394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
3389,6,02/03/2018 10:10:52,2261926,11,8,1148,2754,677,0,104.3636364,202.2944748,1173,0,344.25,520.2819977,1725.078539,8.399921129,125662.5556,225132.8486,953171,2,2261926,226192.6,352167.8249,1193386,2,2079855,297122.1429,305798.6294,953171,21531,0,0,0,0,244,172,4.863112233,3.536808896,0,1173,195.1,370.6805832,137404.0947,0,0,0,1,0,0,0,0,0,205.3684211,104.3636364,344.25,0,0,0,0,0,0,11,1148,8,2754,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
8080,6,02/03/2018 10:19:42,10749,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42329.51903,651.2233696,1791.5,3967.259344,9883,22,519,259.5,289.2066735,464,55,10307,3435.666667,5585.259558,9883,74,0,0,0,0,72,92,279.0957298,372.1276398,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:42,509,2,0,0,0,0,0,0,0,0,0,0,0,0,3929.273084,509,0,509,509,509,509,0,509,509,0,0,0,0,0,0,0,0,0,40,0,3929.273084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:44,10661,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42678.92318,656.5988181,1776.833333,3931.556202,9795,19,527,263.5,301.9345956,477,50,10203,3401,5538.777121,9795,79,0,0,0,0,72,92,281.3994935,375.1993246,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:44,440,2,0,0,0,0,0,0,0,0,0,0,0,0,4545.454545,440,0,440,440,440,440,0,440,440,0,0,0,0,0,0,0,0,0,40,0,4545.454545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:46,10485,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43395.32666,667.6204101,1747.5,3851.332172,9602,21,525,262.5,300.520382,475,50,10031,3343.666667,5421.237343,9602,93,0,0,0,0,72,92,286.1230329,381.4973772,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:46,438,2,0,0,0,0,0,0,0,0,0,0,0,0,4566.210046,438,0,438,438,438,438,0,438,438,0,0,0,0,0,0,0,0,0,40,0,4566.210046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:48,10297,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44187.62746,679.8096533,1716.166667,3790.526371,9444,15,567,283.5,328.8046533,516,51,9801,3267,5351.936939,9444,15,0,0,0,0,72,92,291.3469943,388.462659,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:48,481,2,0,0,0,0,0,0,0,0,0,0,0,0,4158.004158,481,0,481,481,481,481,0,481,481,0,0,0,0,0,0,0,0,0,40,0,4158.004158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:50,10584,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42989.41799,661.3756614,1764,3909.307765,9735,16,558,279,319.6122651,505,53,10100,3366.666667,5517.651161,9735,16,0,0,0,0,72,92,283.446712,377.9289494,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:50,485,2,0,0,0,0,0,0,0,0,0,0,0,0,4123.71134,485,0,485,485,485,485,0,485,485,0,0,0,0,0,0,0,0,0,40,0,4123.71134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:52,10267,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44316.74296,681.7960456,1711.166667,3743.758829,9343,22,588,294,332.3401872,529,59,9760,3253.333333,5276.825971,9343,30,0,0,0,0,72,92,292.1983052,389.5977403,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:52,500,2,0,0,0,0,0,0,0,0,0,0,0,0,4000,500,0,500,500,500,500,0,500,500,0,0,0,0,0,0,0,0,0,40,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:54,10991,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41397.50705,636.8847239,1831.833333,4079.124829,10152,44,559,279.5,316.0767312,503,56,10540,3513.333333,5751.210423,10152,44,0,0,0,0,72,92,272.9505959,363.9341279,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:54,456,2,0,0,0,0,0,0,0,0,0,0,0,0,4385.964912,456,0,456,456,456,456,0,456,456,0,0,0,0,0,0,0,0,0,40,0,4385.964912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
0,0,02/03/2018 10:17:43,100489161,59,0,0,0,0,0,0,0,0,0,0,0,0,0.587127999,1732571.741,1834961.848,1.00E+07,125622,1.00E+08,1732571.741,1834961.848,1.00E+07,125622,0,0,0,0,0,0,0,0,0,0,0,0.587127999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,3.82E+07,3.43E+07,6.25E+07,1.40E+07,9551806,647680.1131,1.00E+07,9093827,Benign
8080,6,02/03/2018 10:19:56,10156,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44801.1028,689.2477353,1692.666667,3724.971499,9287,18,557,278.5,323.147799,507,50,9667,3222.333333,5254.412654,9287,36,0,0,0,0,72,92,295.3918866,393.8558488,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:56,459,2,0,0,0,0,0,0,0,0,0,0,0,0,4357.298475,459,0,459,459,459,459,0,459,459,0,0,0,0,0,0,0,0,0,40,0,4357.298475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:58,10616,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42859.83421,659.3820648,1769.333333,3840.450737,9600,16,550,275,321.0264787,502,48,10130,3376.666667,5391.255265,9600,130,0,0,0,0,72,92,282.5923135,376.7897513,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:19:58,424,2,0,0,0,0,0,0,0,0,0,0,0,0,4716.981132,424,0,424,424,424,424,0,424,424,0,0,0,0,0,0,0,0,0,40,0,4716.981132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:00,10263,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44334.0154,682.0617753,1710.5,3687.237489,9224,28,645,322.5,383.9589822,594,51,9697,3232.333333,5192.692782,9224,39,0,0,0,0,72,92,292.3121894,389.7495859,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:00,484,2,0,0,0,0,0,0,0,0,0,0,0,0,4132.231405,484,0,484,484,484,484,0,484,484,0,0,0,0,0,0,0,0,0,40,0,4132.231405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:02,10150,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44827.58621,689.6551724,1691.666667,3753.984425,9349,20,458,229,254.5584412,409,49,9761,3253.666667,5280.146336,9349,83,0,0,0,0,72,92,295.5665025,394.08867,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:02,452,2,0,0,0,0,0,0,0,0,0,0,0,0,4424.778761,452,0,452,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,40,0,4424.778761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
