IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
59.166.0.6,45654,149.171.126.5,5190,6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
59.166.0.2,36750,149.171.126.5,1968,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
59.166.0.4,8145,149.171.126.3,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
59.166.0.4,38829,149.171.126.1,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.4,40503,149.171.126.1,43326,17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.4,35430,149.171.126.1,12659,6,0.0,4776,28,2976,28,27,27,27,0,0,0,31,32,1020,52,52,1020,4776.0,2976.0,1968,6,1068,6,38208000,23808000,34,18,2,2,0,14480,14480,45056,176,0,0,0,0.0,0,Benign
59.166.0.0,39945,149.171.126.6,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,14764,1,60,0.0,0,Benign
59.166.0.0,14178,149.171.126.9,21,6,1.0,2487,45,3500,50,25,25,25,4294951,16,16,31,32,106,52,52,106,2934.0,3742.0,563,9,1126,13,2008000,2392000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
59.166.0.4,14001,149.171.126.5,13763,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.4,15537,149.171.126.8,35122,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.2,18047,149.171.126.5,40667,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
59.166.0.7,35495,149.171.126.2,15361,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.0,15038,149.171.126.9,30857,6,0.0,320,6,1882,8,27,19,27,0,0,0,31,32,781,52,52,781,320.0,1882.0,0,0,781,1,2560000,15056000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
59.166.0.7,37000,149.171.126.5,35124,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
175.45.176.1,47646,149.171.126.11,445,6,0.0,982,12,916,12,19,19,19,4294936,31,31,254,255,250,40,40,250,982.0,916.0,315,2,250,1,240000,224000,18,6,0,0,0,16383,16383,15104,59,0,0,0,0.0,0,Benign
59.166.0.9,17462,149.171.126.3,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,57747,1,60,0.0,0,Benign
59.166.0.9,19086,149.171.126.8,80,6,7.0,1580,12,10168,18,27,27,27,4294951,16,16,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,736000,4784000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
59.166.0.5,61011,149.171.126.8,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
59.166.0.4,65241,149.171.126.9,34757,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.4,58626,149.171.126.8,64785,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.5,22938,149.171.126.4,58447,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.5,24479,149.171.126.8,60329,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.1,55544,149.171.126.3,30857,6,0.0,320,6,1882,8,27,19,27,0,0,0,31,32,781,52,52,781,320.0,1882.0,0,0,781,1,2560000,15056000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
59.166.0.7,25743,149.171.126.6,5190,6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
59.166.0.0,15906,149.171.126.9,50128,6,0.0,528,10,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,528.0,8824.0,0,0,4252,3,4224000,70592000,16,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
175.45.176.3,40639,149.171.126.18,179,6,0.0,584,10,336,8,19,19,19,4294951,16,0,254,255,116,40,40,116,584.0,336.0,116,1,0,0,272000,2688000,18,0,0,0,0,16383,16383,29696,116,0,0,0,0.0,0,Benign
59.166.0.4,55582,149.171.126.7,62126,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.4,54963,149.171.126.7,61298,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.6,55202,149.171.126.7,5190,6,0.0,1920,22,4312,24,27,27,27,4294951,16,16,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,896000,2024000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
59.166.0.7,30593,149.171.126.7,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.7,32278,149.171.126.7,27140,17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.7,52920,149.171.126.7,53582,6,0.0,3688,18,2456,18,27,27,27,0,0,0,31,32,736,52,52,736,3688.0,2456.0,1684,6,1068,6,29504000,19648000,14,18,2,2,0,14480,14480,37888,148,0,0,0,0.0,0,Benign
59.166.0.0,31794,149.171.126.6,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
59.166.0.0,16766,149.171.126.9,29746,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
59.166.0.2,52903,149.171.126.7,5190,6,0.0,1168,14,2468,16,27,27,27,0,0,0,31,32,828,52,52,828,1168.0,2468.0,372,3,970,3,9344000,19744000,26,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
59.166.0.1,54364,149.171.126.3,50128,6,0.0,528,10,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,528.0,8824.0,0,0,4252,3,4224000,70592000,16,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
59.166.0.9,9141,149.171.126.5,33293,6,0.0,4014,68,60268,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,60268.0,547,6,29714,27,32112000,482144000,94,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.9,41814,149.171.126.5,44057,6,0.0,4222,72,63402,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,63402.0,547,6,31281,29,33776000,507216000,96,2,0,4,44,47784,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.6,2889,149.171.126.4,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,44780,1,60,0.0,0,Benign
59.166.0.6,48607,149.171.126.7,21,6,1.0,2487,45,3498,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,13736000,16328000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
59.166.0.3,42491,149.171.126.5,11932,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.3,44192,149.171.126.7,42097,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.6,7450,149.171.126.1,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
59.166.0.6,5524,149.171.126.7,33761,6,0.0,320,6,1826,8,27,19,27,0,0,0,31,32,753,52,52,753,320.0,1826.0,0,0,753,1,2560000,14608000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
59.166.0.5,9961,149.171.126.6,8134,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.5,41036,149.171.126.7,9445,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.5,12868,149.171.126.4,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.5,33956,149.171.126.4,38810,17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.5,37162,149.171.126.4,14296,6,0.0,4256,18,2560,20,27,27,27,0,0,0,31,32,1020,52,52,1020,4256.0,2560.0,1968,6,1068,6,34048000,20480000,16,18,2,2,0,14480,14480,45056,176,0,0,0,0.0,0,Benign
59.166.0.8,35318,149.171.126.6,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,11347,1,60,0.0,0,Benign
59.166.0.8,37078,149.171.126.7,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
59.166.0.0,37213,149.171.126.4,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
59.166.0.0,16887,149.171.126.9,15465,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.1,27619,149.171.126.3,29746,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
59.166.0.0,62632,149.171.126.6,35942,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.6,42170,149.171.126.7,1968,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
59.166.0.7,17842,149.171.126.4,18396,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.7,19277,149.171.126.9,63523,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.5,20966,149.171.126.0,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,62531,1,60,0.0,0,Benign
59.166.0.5,58490,149.171.126.3,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
59.166.0.5,27572,149.171.126.6,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,52753,1,60,0.0,0,Benign
59.166.0.5,52079,149.171.126.2,80,6,7.0,18890,354,1087890,746,27,27,27,0,0,0,31,32,1500,52,52,1500,18890.0,1087890.0,289,1,543733,369,151120000,113185408,360,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
59.166.0.4,61336,149.171.126.1,5190,6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
59.166.0.5,26665,149.171.126.3,63092,6,0.0,3910,66,51210,64,27,27,27,0,0,0,31,32,1352,52,52,1352,3910.0,51210.0,547,6,25237,25,31280000,409680000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.5,57916,149.171.126.5,55891,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.0,55214,149.171.126.3,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,29195,1,60,0.0,0,Benign
59.166.0.0,56894,149.171.126.4,80,6,7.0,1044,8,822,10,27,27,27,0,0,0,31,32,362,52,52,362,1044.0,822.0,362,1,199,1,8352000,6576000,14,2,2,0,0,7240,7240,27136,106,0,0,0,0.0,0,Benign
59.166.0.0,31216,149.171.126.7,6881,6,0.0,10960,188,447154,360,27,27,27,0,0,0,31,32,1500,52,52,1500,10960.0,447154.0,1472,17,222533,160,87680000,3577232000,230,0,4,28,286,65160,30408,49152,192,0,0,0,0.0,0,Benign
59.166.0.0,53551,149.171.126.7,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.0,52377,149.171.126.7,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.0,1027,149.171.126.7,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.0,48053,149.171.126.7,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.0,30251,149.171.126.7,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.1,29381,149.171.126.3,57716,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.6,42947,149.171.126.7,40667,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
59.166.0.1,31257,149.171.126.4,28948,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.1,50619,149.171.126.9,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,24606,1,60,0.0,0,Benign
59.166.0.1,52428,149.171.126.8,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
59.166.0.4,54156,149.171.126.8,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
175.45.176.2,56137,149.171.126.10,143,6,4.0,1008,18,3724,18,27,27,19,0,0,0,62,63,1370,40,40,1370,1008.0,3724.0,328,5,1734,6,8064000,29792000,34,0,0,0,2,16383,16383,18432,72,0,0,0,0.0,0,Benign
59.166.0.1,47585,149.171.126.7,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.1,2938,149.171.126.7,50508,17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.1,4041,149.171.126.7,2743,6,0.0,4256,18,2456,18,27,27,27,0,0,0,31,32,1020,52,52,1020,4256.0,2456.0,1968,6,1068,6,34048000,19648000,14,18,2,2,0,14480,14480,45056,176,0,0,0,0.0,0,Benign
59.166.0.6,3936,149.171.126.3,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,43717,1,60,0.0,0,Benign
59.166.0.6,43286,149.171.126.9,143,6,4.0,7818,122,14598,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7818.0,14598.0,2241,29,5631,31,62544000,116784000,222,20,4,0,2,50680,47784,49408,193,0,0,0,0.0,0,Benign
59.166.0.0,43758,149.171.126.7,49957,6,0.0,4014,68,60268,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,60268.0,547,6,29714,27,32112000,482144000,94,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.0,7612,149.171.126.3,43297,6,0.0,4222,72,63402,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,63402.0,547,6,31281,29,33776000,507216000,96,2,0,4,44,47784,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.7,13401,149.171.126.0,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.7,16029,149.171.126.0,45311,17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.7,17385,149.171.126.0,37309,6,0.0,3688,18,2456,18,27,27,27,0,0,0,31,32,736,52,52,736,3688.0,2456.0,1684,6,1068,6,29504000,19648000,14,18,2,2,0,14480,14480,37888,148,0,0,0,0.0,0,Benign
59.166.0.2,9838,149.171.126.1,36675,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.2,41474,149.171.126.5,9429,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
175.45.176.0,37595,149.171.126.16,110,6,2.0,1838,42,136940,122,27,27,19,4294936,31,31,62,63,1500,40,40,1500,1838.0,136940.0,303,6,68262,56,456000,34232000,66,0,10,0,88,16383,16383,12032,47,0,0,0,0.0,0,Benign
59.166.0.6,41743,149.171.126.9,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,1706,1,60,0.0,0,Benign
59.166.0.6,13874,149.171.126.9,80,6,7.0,1044,8,822,10,27,27,27,0,0,0,31,32,362,52,52,362,1044.0,822.0,362,1,199,1,8352000,6576000,14,2,2,0,0,7240,7240,27136,106,0,0,0,0.0,0,Benign
59.166.0.6,15730,149.171.126.1,6881,6,0.0,10960,188,447154,360,27,27,27,0,0,0,31,32,1500,52,52,1500,10960.0,447154.0,1472,17,222533,160,87680000,3577232000,230,0,4,28,286,65160,30408,49152,192,0,0,0,0.0,0,Benign
59.166.0.6,36286,149.171.126.1,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,63874,149.171.126.1,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,62783,149.171.126.1,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,1411,149.171.126.1,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,14885,149.171.126.1,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.5,34867,149.171.126.8,22,6,92.0,3728,32,5578,26,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5578.0,1340,6,2421,6,29824000,44624000,44,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
59.166.0.5,14136,149.171.126.3,41190,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.5,15669,149.171.126.1,13706,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.1,35977,149.171.126.9,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,10540,1,60,0.0,0,Benign
59.166.0.1,62585,149.171.126.7,80,6,7.0,17226,322,1087890,746,27,27,27,0,0,0,31,32,1500,52,52,1500,17226.0,1087890.0,289,1,542233,368,137808000,113185408,328,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
59.166.0.4,63158,149.171.126.6,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,21267,1,60,0.0,0,Benign
